11,saveUser,,Nikhil,$$$$,,,,,,,,,,,,,,,,,,,,,,,Last Name must contain only characters,UTA ID cannot be blank,Username cannot be blank,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
12,saveUser,,Nikhil,Kajrekar,100152957,,,,,,,,,,,,,,,,,,,,,,,UTA ID must be 10 digits,Username cannot be blank,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
13,saveUser,,Nikhil,Kajrekar,1001552488,,,,,,,,,,,,,,,,,,,,,,,,Username cannot be blank,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
14,saveUser,,Nikhil,Kajrekar,10015524880,,,,,,,,,,,,,,,,,,,,,,,UTA ID must be 10 digits,Username cannot be blank,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
15,saveUser,,Nikhil,Kajrekar,1001552488,Ne,,,,,,,,,,,,,,,,,,,,,,,Username must be between 3 and 45 characters,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
16,saveUser,,Nikhil,Kajrekar,1001552488,Neo,,,,,,,,,,,,,,,,,,,,,,,,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
17,saveUser,,Nikhil,Kajrekar,1001552488,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfh,,,,,,,,,,,,,,,,,,,,,,,,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
18,saveUser,,Nikhil,Kajrekar,1001552488,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfhe,,,,,,,,,,,,,,,,,,,,,,,Username must be between 3 and 45 characters,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
19,saveUser,,Nikhil,Kajrekar,1001552488,$$$$,,,,,,,,,,,,,,,,,,,,,,,Username must contain only characters numbers underscores periods and hyphens,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
20,saveUser,,Nikhil,Kajrekar,1001552488,adityavb,,,,,,,,,,,,,,,,,,,,,,,Username already exists,Email cannot be blank,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
21,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nik@gm,,,,,,,,,,,,,,,,,,,,,,,Email must be between 7 and 45 characters,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
22,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nik@gma,,,,,,,,,,,,,,,,,,,,,,,Invalid Email ID,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
23,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,auswrqqxotvcoixdamsyrtayzjheosvfndldjwf@v.com,,,,,,,,,,,,,,,,,,,,,,,,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
24,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,auswrqqxotvcovixdamsyrtayzjheosvfndldjwf@v.com,,,,,,,,,,,,,,,,,,,,,,,Email must be between 7 and 45 characters,Email cannot be blank,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
25,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar313@gmail.com,,,,,,,,,,,,,,,,,,,,,,,Confirm email must be same as email,Password cannot be blank,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
26,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Ni@1k,,,,,,,,,,,,,,,,,,,,,,,Password must be atleast 6 characters long,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
27,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Ni@1kh,,,,,,,,,,,,,,,,,,,,,,,,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
28,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,auswrqqxoTvc@i6damsyrtayzjheosvfnldjwfircwhfh,,,,,,,,,,,,,,,,,,,,,,,,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
29,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,auswrqqxoTvc@i6damsyrtayzjheosvfnldjwfircwhfhd,,,,,,,,,,,,,,,,,,,,,,,Password must be less than 45 characters long,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
30,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,dasdsadasdsadasdas,,,,,,,,,,,,,,,,,,,,,,,Password must contain atleast one digit one lower case letter one upper case letter and one special character,Password cannot be blank,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
31,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@,,,,,,,,,,,,,,,,,,,,,,,Passwords do not match,Phone number cannot be blank,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
32,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,682313685,,,,,,,,,,,,,,,,,,,,,,,Phone number must exactly be 10 digits,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
33,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,,,,,,,,,,,,,,,,,,,,,,,,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
34,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,68231368599,,,,,,,,,,,,,,,,,,,,,,,Phone number must exactly be 10 digits,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
35,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,08-16-1994,,,,,,,,,,,,,,,,,,,,,,,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
36,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,2018-12-08,,,,,,,,,,,,,,,,,,,,,,,Date is in future,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
37,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,$$$$,,,,,,,,,,,,,,,,,,,,,,,Invalid date format,Age cannot be blank,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
38,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,17,,,,,,,,,,,,,,,,,,,,,,,Age must be 18 or older,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
39,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,18,,,,,,,,,,,,,,,,,,,,,,,,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
40,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,120,,,,,,,,,,,,,,,,,,,,,,,,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
41,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,121,,,,,,,,,,,,,,,,,,,,,,,Age must be 120 or younger,Country cannot be blank,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
42,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,Ind,,,,,,,,,,,,,,,,,,,,,,,Country must be between 4 and 45 characters,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
43,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,Indi,,,,,,,,,,,,,,,,,,,,,,,,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
44,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfh,,,,,,,,,,,,,,,,,,,,,,,,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
45,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfhd,,,,,,,,,,,,,,,,,,,,,,,Country must be between 4 and 45 characters,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
46,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,$$$$,,,,,,,,,,,,,,,,,,,,,,,Country must contain only characters hyphens and spaces,Address cannot be blank,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
47,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/,,,,,,,,,,,,,,,,,,,,,,,Address must be between 3 and 45 characters,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
48,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7,,,,,,,,,,,,,,,,,,,,,,,,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
49,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfh,,,,,,,,,,,,,,,,,,,,,,,,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
50,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircdwhfh,,,,,,,,,,,,,,,,,,,,,,,Address must be between 3 and 45 characters,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
51,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,$$$$,,,,,,,,,,,,,,,,,,,,,,,Address must contain only characters hyphens spaces,City cannot be blank,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
52,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mum,,,,,,,,,,,,,,,,,,,,,,,City must be between 4 and 45 characters,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
53,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mumb,,,,,,,,,,,,,,,,,,,,,,,,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
54,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfh,,,,,,,,,,,,,,,,,,,,,,,,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
55,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfhd,,,,,,,,,,,,,,,,,,,,,,,City must be between 4 and 45 characters,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
56,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,$$$$,,,,,,,,,,,,,,,,,,,,,,,City must contain only characters hyphens and spaces,State cannot be blank,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
57,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mumbai,Mah,,,,,,,,,,,,,,,,,,,,,,,State must be between 4 and 45 characters,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
58,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mumbai,Maha,,,,,,,,,,,,,,,,,,,,,,,,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
59,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mumbai,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfh,,,,,,,,,,,,,,,,,,,,,,,,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
60,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mumbai,auswrqqxotvcoixdamsyrtayzjheosvfnldjwfircwhfhd,,,,,,,,,,,,,,,,,,,,,,,State must be between 4 and 45 characters,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
61,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mumbai,$$$$,,,,,,,,,,,,,,,,,,,,,,,State must contain only characters hyphens and spaces,PIN Code cannot be blank,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
62,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mumbai,Maharashtra,40,,,,,,,,,,,,,,,,,,,,,,,PIN Code must be between 3 and 10 characters,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
63,saveUser,,Nikhil,Kajrekar,1001552488,Neonik,nikhilkajrekar31@gmail.com,nikhilkajrekar31@gmail.com,Nikhil123!@#,Nikhil123!@#,6823136859,1994-08-16,24,India,A/7 Vazira,Mumbai,Maharashtra,400,,,,,,,,,,,,,,,,,,,,,,,,Driving License Number cannot be blank,Invalid date format,Country cannot be blank,,Please correct the following errors
